ibgeCode,municipio,uf,tem_aeroporto,distancia_aeroporto_km,aeroporto_comercial_mais_proximo,tipo,fonte
2931350,Teixeira de Freitas,BA,True,17.04,,,
2931400,Teodoro Sampaio,BA,False,31.66,,,
2931509,Teofilândia,BA,False,63.77,,,
2931608,Teolândia,BA,False,61.9,,,
2931707,Terra Nova,BA,False,39.46,,,
2931806,Tremedal,BA,False,61.97,,,
2931905,Tucano,BA,False,36.36,,,
2932002,Uauá,BA,False,65.67,,,
2932200,Ubaitaba,BA,False,29.78,,,
2932309,Ubatã,BA,False,19.62,,,
2932101,Ubaíra,BA,False,62.19,,,
2932408,Uibaí,BA,False,28.18,,,
2932457,Umburanas,BA,False,99.7,,,
2932507,Una,BA,True,21.24,,,
2932606,Urandi,BA,False,58.79,,,
2932705,Uruçuca,BA,False,38.53,,,
2932804,Utinga,BA,False,52.92,,,
2933000,Valente,BA,False,103.8,,,
2932903,Valença,BA,True,23.12,,,
2933174,Varzedo,BA,False,21.78,,,
2933208,Vera Cruz,BA,False,43.84,,,
2933257,Vereda,BA,False,47.17,,,
2933307,Vitória da Conquista,BA,True,7.45,,,
2933158,Várzea Nova,BA,False,52.53,,,
2933059,Várzea da Roça,BA,False,73.44,,,
2933109,Várzea do Poço,BA,False,49.23,,,
2933406,Wagner,BA,False,31.66,,,
2933455,Wanderley,BA,False,85.55,,,
2933505,Wenceslau Guimarães,BA,False,55.94,,,
2933604,Xique-Xique,BA,False,41.43,,,
2900405,Água Fria,BA,False,45.85,,,
2900504,Érico Cardoso,BA,False,78.44,,,
2300101,Abaiara,CE,False,30.1,,,
2300150,Acarape,CE,False,51.53,,,
2300200,Acaraú,CE,False,30.71,,,
2300309,Acopiara,CE,False,33.27,,,
2300408,Aiuaba,CE,False,50.44,,,
2300507,Alcântaras,CE,False,34.74,,,
2300606,Altaneira,CE,False,54.03,,,
2300705,Alto Santo,CE,False,101.14,,,
2300754,Amontada,CE,False,64.63,,,
2300804,Antonina do Norte,CE,False,52.92,,,
2300903,Apuiarés,CE,False,90.22,,,
2301000,Aquiraz,CE,False,26.85,,,
2301109,Aracati,CE,True,17.59,,,
2301208,Aracoiaba,CE,False,62.79,,,
2301257,Ararendá,CE,False,48.95,,,
2301307,Araripe,CE,False,37.44,,,
2301406,Aratuba,CE,False,62.34,,,
2301505,Arneiroz,CE,False,37.35,,,
2301604,Assaré,CE,False,56.33,,,
2301703,Aurora,CE,False,40.84,,,
2301802,Baixio,CE,False,24.67,,,
2301851,Banabuiú,CE,False,32.67,,,
2301901,Barbalha,CE,False,22.24,,,
2301950,Barreira,CE,False,62.01,,,
2302008,Barro,CE,False,33.26,,,
2302057,Barroquinha,CE,False,36.25,,,
2302107,Baturité,CE,False,68.13,,,
2302206,Beberibe,CE,False,39.33,,,
2302305,Bela Cruz,CE,False,17.33,,,
2302404,Boa Viagem,CE,False,91.65,,,
2302503,Brejo Santo,CE,False,53.59,,,
2302602,Camocim,CE,True,8.7,,,
2302701,Campos Sales,CE,True,16.05,,,
2302800,Canindé,CE,False,80.31,,,
2302909,Capistrano,CE,False,57.45,,,
2303006,Caridade,CE,False,78.82,,,
2303204,Caririaçu,CE,False,22.09,,,
2303105,Cariré,CE,False,42.39,,,
2303303,Cariús,CE,False,38.04,,,
2303402,Carnaubal,CE,False,16.0,,,
2303501,Cascavel,CE,False,57.15,,,
2303600,Catarina,CE,False,55.7,,,
2303659,Catunda,CE,False,87.34,,,
2303709,Caucaia,CE,False,30.69,,,
2303808,Cedro,CE,False,33.32,,,
2303907,Chaval,CE,False,47.05,,,
2303956,Chorozinho,CE,False,59.08,,,
2303931,Choró,CE,False,32.18,,,
2304004,Coreaú,CE,False,47.86,,,
2304103,Crateús,CE,True,2.16,,,
2304202,Crato,CE,False,24.28,,,
2304236,Croatá,CE,False,39.49,,,
2304251,Cruz,CE,True,3.41,,,
2304269,Deputado Irapuan Pinheiro,CE,False,51.18,,,
2304277,Ereré,CE,False,75.38,,,
2304285,Eusébio,CE,False,13.66,,,
2304301,Farias Brito,CE,False,45.73,,,
2304350,Forquilha,CE,False,24.08,,,
2304400,Fortaleza,CE,True,0.72,,,
2304459,Fortim,CE,False,14.34,,,
2304509,Frecheirinha,CE,False,36.81,,,
2304608,General Sampaio,CE,False,100.14,,,
2304707,Granja,CE,False,41.25,,,
2304806,Granjeiro,CE,False,34.25,,,
2304657,Graça,CE,False,13.01,,,
2304905,Groaíras,CE,False,36.42,,,
2304954,Guaiúba,CE,False,39.7,,,
2305001,Guaraciaba do Norte,CE,False,21.58,,,
2305100,Guaramiranga,CE,False,69.52,,,
2305209,Hidrolândia,CE,False,70.08,,,
2305233,Horizonte,CE,False,36.8,,,
2305266,Ibaretama,CE,False,36.45,,,
2305308,Ibiapina,CE,False,16.19,,,
2305332,Ibicuitinga,CE,False,47.95,,,
2305357,Icapuí,CE,False,47.28,,,
2305407,Icó,CE,False,56.68,,,
2305506,Iguatu,CE,True,2.14,,,
2305605,Independência,CE,False,49.8,,,
2305654,Ipaporanga,CE,False,35.29,,,
2305704,Ipaumirim,CE,False,16.31,,,
2305803,Ipu,CE,False,44.01,,,
2305902,Ipueiras,CE,False,59.03,,,
2306009,Iracema,CE,False,91.7,,,
2306108,Irauçuba,CE,False,53.76,,,
2306256,Itaitinga,CE,False,25.13,,,
2306207,Itaiçaba,CE,False,16.95,,,
2306306,Itapajé,CE,False,74.06,,,
2306405,Itapipoca,CE,False,74.1,,,
2306504,Itapiúna,CE,False,42.78,,,
2306553,Itarema,CE,False,54.23,,,
2306603,Itatira,CE,False,75.65,,,
2306702,Jaguaretama,CE,False,62.38,,,
2306801,Jaguaribara,CE,False,86.6,,,
2306900,Jaguaribe,CE,False,78.28,,,
2307007,Jaguaruana,CE,False,33.18,,,
2307106,Jardim,CE,False,41.63,,,
2307205,Jati,CE,False,61.04,,,
2307254,Jijoca de Jericoacoara,CE,False,15.79,,,
2307304,Juazeiro do Norte,CE,True,4.9,,,
2307403,Jucás,CE,False,36.59,,,
2307502,Lavras da Mangabeira,CE,False,43.4,,,
2307601,Limoeiro do Norte,CE,False,70.65,,,
2307635,Madalena,CE,False,60.14,,,
2307650,Maracanaú,CE,False,15.95,,,
2307700,Maranguape,CE,False,40.67,,,
2307809,Marco,CE,False,33.09,,,
2307908,Martinópole,CE,False,38.25,,,
2308005,Massapê,CE,False,22.53,,,
2308104,Mauriti,CE,False,58.12,,,
2308203,Meruoca,CE,False,24.64,,,
2308302,Milagres,CE,False,37.14,,,
2308351,Milhã,CE,False,76.37,,,
2308377,Miraíma,CE,False,35.99,,,
2308401,Missão Velha,CE,False,16.16,,,
2308500,Mombaça,CE,False,62.91,,,
2308609,Monsenhor Tabosa,CE,False,80.23,,,
2308708,Morada Nova,CE,False,61.73,,,
2308807,Moraújo,CE,False,52.48,,,
2308906,Morrinhos,CE,False,39.95,,,
2309003,Mucambo,CE,False,22.18,,,
2309102,Mulungu,CE,False,74.79,,,
2309201,Nova Olinda,CE,False,45.62,,,
2309300,Nova Russas,CE,False,62.19,,,
2309409,Novo Oriente,CE,False,42.82,,,
2309458,Ocara,CE,False,72.94,,,
2309508,Orós,CE,False,40.51,,,
2309607,Pacajus,CE,False,45.46,,,
2309706,Pacatuba,CE,False,20.44,,,
2309805,Pacoti,CE,False,62.53,,,
2309904,Pacujá,CE,False,23.08,,,
2310001,Palhano,CE,False,29.17,,,
2310100,Palmácia,CE,False,51.71,,,
2310209,Paracuru,CE,False,65.58,,,
2310258,Paraipaba,CE,False,82.19,,,
2310308,Parambu,CE,False,54.67,,,
2310407,Paramoti,CE,False,102.03,,,
2310506,Pedra Branca,CE,False,69.54,,,
2310605,Penaforte,CE,False,67.13,,,
2310704,Pentecoste,CE,False,69.22,,,
2310803,Pereiro,CE,False,87.59,,,
2310852,Pindoretama,CE,False,39.59,,,
2310902,Piquet Carneiro,CE,False,56.88,,,
2310951,Pires Ferreira,CE,False,41.99,,,
2311009,Poranga,CE,False,61.58,,,
2311108,Porteiras,CE,False,40.04,,,
2311207,Potengi,CE,False,35.95,,,
2311231,Potiretama,CE,False,82.11,,,
2311264,Quiterianópolis,CE,False,51.22,,,
2311306,Quixadá,CE,True,5.19,,,
2311355,Quixelô,CE,False,27.62,,,
2311405,Quixeramobim,CE,False,48.0,,,
2311504,Quixeré,CE,False,56.51,,,
2311603,Redenção,CE,False,58.67,,,
2311702,Reriutaba,CE,False,31.99,,,
2311801,Russas,CE,False,48.96,,,
2311900,Saboeiro,CE,False,67.33,,,
2311959,Salitre,CE,False,17.06,,,
2312205,Santa Quitéria,CE,False,83.4,,,
2312007,Santana do Acaraú,CE,False,18.59,,,
2312106,Santana do Cariri,CE,False,53.67,,,
2312700,Senador Pompeu,CE,False,83.17,,,
2312809,Senador Sá,CE,False,41.96,,,
2312908,Sobral,CE,True,21.79,,,
2313005,Solonópole,CE,False,71.11,,,
2312304,São Benedito,CE,True,8.85,,,
2312403,São Gonçalo do Amarante,CE,False,61.19,,,
2312502,São João do Jaguaribe,CE,False,88.08,,,
2312601,São Luís do Curu,CE,False,82.56,,,
2313104,Tabuleiro do Norte,CE,False,77.54,,,
2313203,Tamboril,CE,False,51.63,,,
2313252,Tarrafas,CE,False,65.95,,,
2313302,Tauá,CE,True,4.43,,,
2313351,Tejuçuoca,CE,False,80.1,,,
2313401,Tianguá,CE,False,38.5,,,
2313500,Trairi,CE,False,102.23,,,
2313559,Tururu,CE,False,92.11,,,
2313609,Ubajara,CE,False,23.19,,,
2313708,Umari,CE,False,31.37,,,
2313757,Umirim,CE,False,94.33,,,
2313807,Uruburetama,CE,False,79.51,,,
2313906,Uruoca,CE,False,51.28,,,
2313955,Varjota,CE,False,46.47,,,
2314102,Viçosa do Ceará,CE,False,61.52,,,
2314003,Várzea Alegre,CE,False,47.28,,,
5300108,Brasília,DF,True,16.58,,,
3200102,Afonso Cláudio,ES,False,65.85,,,
3200201,Alegre,ES,False,36.26,,,
3200300,Alfredo Chaves,ES,False,48.03,,,
3200359,Alto Rio Novo,ES,False,67.06,,,
3200409,Anchieta,ES,False,53.46,,,
3200508,Apiacá,ES,False,37.12,,,
3200607,Aracruz,ES,False,47.1,,,
3200706,Atílio Vivácqua,ES,False,14.28,,,
3200805,Baixo Guandu,ES,False,43.58,,,
3200904,Barra de São Francisco,ES,False,94.87,,,
3201001,Boa Esperança,ES,False,58.55,,,
3201100,Bom Jesus do Norte,ES,False,29.26,,,
3201159,Brejetuba,ES,False,53.0,,,
3201209,Cachoeiro de Itapemirim,ES,True,7.46,,,
3201308,Cariacica,ES,False,16.65,,,
3201407,Castelo,ES,False,31.55,,,
3201506,Colatina,ES,True,8.05,,,
3201605,Conceição da Barra,ES,False,31.02,,,
3201704,Conceição do Castelo,ES,False,52.27,,,
3201803,Divino de São Lourenço,ES,False,60.15,,,
3201902,Domingos Martins,ES,False,58.96,,,
3202009,Dores do Rio Preto,ES,False,56.73,,,
3202108,Ecoporanga,ES,False,70.31,,,
3202207,Fundão,ES,False,33.41,,,
3202256,Governador Lindenberg,ES,False,32.47,,,
3202405,Guarapari,ES,False,45.36,,,
3202306,Guaçuí,ES,False,53.68,,,
3202454,Ibatiba,ES,False,48.97,,,
3202504,Ibiraçu,ES,False,42.18,,,
3202553,Ibitirama,ES,False,56.93,,,
3202603,Iconha,ES,False,35.34,,,
3202652,Irupi,ES,False,55.86,,,
3202702,Itaguaçu,ES,False,40.07,,,
3202801,Itapemirim,ES,False,28.78,,,
3202900,Itarana,ES,False,60.66,,,
3203007,Iúna,ES,False,56.0,,,
3203056,Jaguaré,ES,False,31.21,,,
3203106,Jerônimo Monteiro,ES,False,21.65,,,
3203130,João Neiva,ES,False,29.25,,,
3203163,Laranja da Terra,ES,False,65.91,,,
3203205,Linhares,ES,True,5.36,,,
3203304,Mantenópolis,ES,False,85.38,,,
3203320,Marataízes,ES,False,42.3,,,
3203346,Marechal Floriano,ES,False,54.35,,,
3203353,Marilândia,ES,False,8.58,,,
3203403,Mimoso do Sul,ES,False,34.45,,,
3203502,Montanha,ES,False,35.6,,,
3203601,Mucurici,ES,False,28.85,,,
3203700,Muniz Freire,ES,False,52.24,,,
3203809,Muqui,ES,False,20.05,,,
3203908,Nova Venécia,ES,False,72.76,,,
3204005,Pancas,ES,False,45.66,,,
3204054,Pedro Canário,ES,False,50.22,,,
3204104,Pinheiros,ES,False,55.22,,,
3204203,Piúma,ES,False,42.85,,,
3204252,Ponto Belo,ES,False,51.41,,,
3204302,Presidente Kennedy,ES,False,36.13,,,
3204351,Rio Bananal,ES,False,28.5,,,
3204401,Rio Novo do Sul,ES,False,27.8,,,
3204500,Santa Leopoldina,ES,False,30.58,,,
3204559,Santa Maria de Jetibá,ES,False,57.5,,,
3204609,Santa Teresa,ES,False,43.81,,,
3205002,Serra,ES,False,14.57,,,
3205010,Sooretama,ES,False,32.51,,,
3204658,São Domingos do Norte,ES,False,40.61,,,
3204708,São Gabriel da Palha,ES,False,59.99,,,
3204807,São José do Calçado,ES,False,34.82,,,
3204906,São Mateus,ES,True,20.17,,,
3204955,São Roque do Canaã,ES,False,27.91,,,
3205036,Vargem Alta,ES,False,28.33,,,
3205069,Venda Nova do Imigrante,ES,False,51.87,,,
3205101,Viana,ES,False,28.39,,,
3205150,Vila Pavão,ES,False,84.71,,,
3205176,Vila Valério,ES,False,51.13,,,
3205200,Vila Velha,ES,False,21.6,,,
3205309,Vitória,ES,True,131.23,,,
3200169,Água Doce do Norte,ES,False,88.74,,,
3200136,Águia Branca,ES,False,60.33,,,
5200050,Abadia de Goiás,GO,False,21.1,,,
5200100,Abadiânia,GO,False,30.12,,,
5200134,Acreúna,GO,False,79.15,,,
5200159,Adelândia,GO,False,93.65,,,
5200308,Alexânia,GO,False,56.56,,,
5200506,Aloândia,GO,False,37.0,,,
5200555,Alto Horizonte,GO,False,55.25,,,
5200605,Alto Paraíso de Goiás,GO,True,7.07,,,
5200803,Alvorada do Norte,GO,False,58.26,,,
5200829,Amaralina,GO,False,69.14,,,
5200852,Americano do Brasil,GO,False,80.99,,,
5200902,Amorinópolis,GO,False,135.29,,,
5201207,Anhanguera,GO,False,35.83,,,
5201306,Anicuns,GO,False,70.6,,,
5201108,Anápolis,GO,True,9.76,,,
5201405,Aparecida de Goiânia,GO,False,20.38,,,
5201454,Aparecida do Rio Doce,GO,False,53.13,,,
5201504,Aporé,GO,False,47.45,,,
5201702,Aragarças,GO,True,12.67,,,
5201801,Aragoiânia,GO,False,37.0,,,
5202155,Araguapaz,GO,False,43.01,,,
5201603,Araçu,GO,False,47.64,,,
5202353,Arenópolis,GO,False,86.1,,,
5202502,Aruanã,GO,True,18.92,,,
5202601,Aurilândia,GO,False,125.55,,,
5202809,Avelinópolis,GO,False,47.0,,,
5203104,Baliza,GO,False,55.29,,,
5203203,Barro Alto,GO,False,46.32,,,
5203302,Bela Vista de Goiás,GO,False,48.82,,,
5203401,Bom Jardim de Goiás,GO,False,34.85,,,
5203500,Bom Jesus de Goiás,GO,False,62.69,,,
5203559,Bonfinópolis,GO,False,22.7,,,
5203575,Bonópolis,GO,False,45.22,,,
5203609,Brazabrantes,GO,False,26.69,,,
5203807,Britânia,GO,False,37.45,,,
5203906,Buriti Alegre,GO,False,42.21,,,
5203939,Buriti de Goiás,GO,False,128.32,,,
5203962,Buritinópolis,GO,False,31.94,,,
5204003,Cabeceiras,GO,False,44.18,,,
5204102,Cachoeira Alta,GO,False,61.38,,,
5204250,Cachoeira Dourada,GO,False,58.52,,,
5204201,Cachoeira de Goiás,GO,False,127.16,,,
5204409,Caiapônia,GO,False,91.65,,,
5204508,Caldas Novas,GO,True,4.5,,,
5204557,Caldazinha,GO,False,29.09,,,
5204607,Campestre de Goiás,GO,False,41.53,,,
5204656,Campinaçu,GO,False,54.64,,,
5204706,Campinorte,GO,False,56.68,,,
5204805,Campo Alegre de Goiás,GO,False,65.58,,,
5204854,Campo Limpo de Goiás,GO,False,20.43,,,
5204904,Campos Belos,GO,True,21.98,,,
5204953,Campos Verdes,GO,False,72.45,,,
5205000,Carmo do Rio Verde,GO,False,17.36,,,
5205059,Castelândia,GO,False,33.15,,,
5205109,Catalão,GO,True,40.51,,,
5205208,Caturaí,GO,False,31.71,,,
5205307,Cavalcante,GO,False,54.84,,,
5204300,Caçu,GO,False,76.0,,,
5205406,Ceres,GO,True,8.3,,,
5205455,Cezarina,GO,False,67.11,,,
5205471,Chapadão do Céu,GO,False,44.49,,,
5205497,Cidade Ocidental,GO,False,22.34,,,
5205513,Cocalzinho de Goiás,GO,False,46.18,,,
5205521,Colinas do Sul,GO,False,49.9,,,
5205901,Corumbaíba,GO,False,50.17,,,
5205802,Corumbá de Goiás,GO,False,33.62,,,
5206206,Cristalina,GO,False,68.45,,,
5206305,Cristianópolis,GO,False,41.21,,,
5206404,Crixás,GO,False,55.75,,,
5206503,Cromínia,GO,False,62.96,,,
5206602,Cumari,GO,False,26.87,,,
5205703,Córrego do Ouro,GO,False,134.41,,,
5206701,Damianópolis,GO,False,51.08,,,
5206800,Damolândia,GO,False,41.03,,,
5206909,Davinópolis,GO,False,37.09,,,
5207105,Diorama,GO,False,102.0,,,
5208301,Divinópolis de Goiás,GO,False,35.29,,,
5207253,Doverlândia,GO,False,83.64,,,
5207352,Edealina,GO,False,75.94,,,
5207402,Edéia,GO,False,94.87,,,
5207501,Estrela do Norte,GO,False,45.89,,,
5207535,Faina,GO,False,76.61,,,
5207600,Fazenda Nova,GO,False,136.69,,,
5207808,Firminópolis,GO,False,102.92,,,
5207907,Flores de Goiás,GO,False,84.24,,,
5208004,Formosa,GO,True,29.72,,,
5208103,Formoso,GO,False,47.22,,,
5208152,Gameleira de Goiás,GO,False,27.21,,,
5208509,Goiandira,GO,False,27.48,,,
5208806,Goianira,GO,False,16.75,,,
5208400,Goianápolis,GO,False,20.85,,,
5208608,Goianésia,GO,False,47.58,,,
5209101,Goiatuba,GO,False,62.6,,,
5208905,Goiás,GO,False,88.15,,,
5208707,Goiânia,GO,True,5.89,,,
5209150,Gouvelândia,GO,False,27.51,,,
5209200,Guapó,GO,False,39.48,,,
5209408,Guarani de Goiás,GO,False,27.2,,,
5209291,Guaraíta,GO,False,60.02,,,
5209457,Guarinos,GO,False,70.82,,,
5209606,Heitoraí,GO,False,48.14,,,
5209804,Hidrolina,GO,False,36.04,,,
5209705,Hidrolândia,GO,False,42.46,,,
5209903,Iaciara,GO,False,43.94,,,
5209937,Inaciolândia,GO,False,52.38,,,
5209952,Indiara,GO,False,90.43,,,
5210000,Inhumas,GO,False,39.66,,,
5210109,Ipameri,GO,False,36.41,,,
5210158,Ipiranga de Goiás,GO,False,20.64,,,
5210208,Iporá,GO,False,127.13,,,
5210307,Israelândia,GO,False,154.16,,,
5210406,Itaberaí,GO,False,79.16,,,
5210562,Itaguari,GO,False,65.51,,,
5210604,Itaguaru,GO,False,47.43,,,
5210802,Itajá,GO,False,37.4,,,
5210901,Itapaci,GO,False,45.11,,,
5211008,Itapirapuã,GO,False,90.57,,,
5211206,Itapuranga,GO,False,43.28,,,
5211305,Itarumã,GO,False,49.78,,,
5211404,Itauçu,GO,False,55.42,,,
5211503,Itumbiara,GO,False,72.52,,,
5211602,Ivolândia,GO,False,129.49,,,
5211701,Jandaia,GO,False,102.63,,,
5211800,Jaraguá,GO,False,46.01,,,
5211909,Jataí,GO,True,9.81,,,
5212006,Jaupaci,GO,False,130.46,,,
5212055,Jesúpolis,GO,False,47.19,,,
5212105,Joviânia,GO,False,52.7,,,
5212204,Jussara,GO,False,77.77,,,
5212253,Lagoa Santa,GO,False,41.41,,,
5212303,Leopoldo de Bulhões,GO,False,22.94,,,
5212501,Luziânia,GO,True,24.55,,,
5212600,Mairipotaba,GO,False,62.41,,,
5212709,Mambaí,GO,False,44.22,,,
5212808,Mara Rosa,GO,False,69.14,,,
5212907,Marzagão,GO,False,29.97,,,
5212956,Matrinchã,GO,False,57.23,,,
5213004,Maurilândia,GO,False,45.82,,,
5213053,Mimoso de Goiás,GO,False,99.25,,,
5213087,Minaçu,GO,True,17.62,,,
5213103,Mineiros,GO,True,23.53,,,
5213400,Moiporá,GO,False,149.15,,,
5213509,Monte Alegre de Goiás,GO,False,39.37,,,
5213707,Montes Claros de Goiás,GO,False,70.89,,,
5213756,Montividiu,GO,False,62.82,,,
5213772,Montividiu do Norte,GO,False,54.62,,,
5213806,Morrinhos,GO,True,1.61,,,
5213855,Morro Agudo de Goiás,GO,False,44.01,,,
5213905,Mossâmedes,GO,False,100.36,,,
5214002,Mozarlândia,GO,True,8.12,,,
5214051,Mundo Novo,GO,False,51.3,,,
5214101,Mutunópolis,GO,False,38.19,,,
5214408,Nazário,GO,False,53.24,,,
5214507,Nerópolis,GO,False,23.27,,,
5214606,Niquelândia,GO,False,74.51,,,
5214705,Nova América,GO,False,48.65,,,
5214804,Nova Aurora,GO,False,43.88,,,
5214838,Nova Crixás,GO,False,71.09,,,
5214861,Nova Glória,GO,False,31.5,,,
5214879,Nova Iguaçu de Goiás,GO,False,33.54,,,
5214903,Nova Roma,GO,False,66.51,,,
5215009,Nova Veneza,GO,False,30.16,,,
5215207,Novo Brasil,GO,False,131.8,,,
5215231,Novo Gama,GO,False,19.2,,,
5215256,Novo Planalto,GO,False,52.63,,,
5215306,Orizona,GO,False,37.68,,,
5215405,Ouro Verde de Goiás,GO,False,33.42,,,
5215504,Ouvidor,GO,False,16.46,,,
5215603,Padre Bernardo,GO,False,70.33,,,
5215652,Palestina de Goiás,GO,False,123.44,,,
5215702,Palmeiras de Goiás,GO,False,66.77,,,
5215801,Palmelo,GO,False,6.73,,,
5215900,Palminópolis,GO,False,92.65,,,
5216007,Panamá,GO,False,57.64,,,
5216304,Paranaiguara,GO,False,46.24,,,
5216403,Paraúna,GO,False,94.14,,,
5216452,Perolândia,GO,False,35.85,,,
5216809,Petrolina de Goiás,GO,False,45.89,,,
5216908,Pilar de Goiás,GO,False,46.09,,,
5217104,Piracanjuba,GO,False,50.02,,,
5217203,Piranhas,GO,False,71.25,,,
5217302,Pirenópolis,GO,True,5.49,,,
5217401,Pires do Rio,GO,True,7.73,,,
5217609,Planaltina,GO,False,53.1,,,
5217708,Pontalina,GO,False,51.06,,,
5218003,Porangatu,GO,True,14.9,,,
5218052,Porteirão,GO,False,66.66,,,
5218102,Portelândia,GO,False,27.0,,,
5218300,Posse,GO,True,15.89,,,
5218391,Professor Jamil,GO,False,55.92,,,
5218508,Quirinópolis,GO,True,12.8,,,
5218607,Rialma,GO,False,7.66,,,
5218706,Rianápolis,GO,False,22.39,,,
5218789,Rio Quente,GO,False,21.52,,,
5218805,Rio Verde,GO,True,13.71,,,
5218904,Rubiataba,GO,False,34.36,,,
5219001,Sanclerlândia,GO,False,115.74,,,
5219100,Santa Bárbara de Goiás,GO,False,35.57,,,
5219209,Santa Cruz de Goiás,GO,False,27.73,,,
5219258,Santa Fé de Goiás,GO,False,82.5,,,
5219308,Santa Helena de Goiás,GO,False,40.41,,,
5219357,Santa Isabel,GO,False,25.45,,,
5219407,Santa Rita do Araguaia,GO,False,63.91,,,
5219456,Santa Rita do Novo Destino,GO,False,36.54,,,
5219506,Santa Rosa de Goiás,GO,False,58.5,,,
5219605,Santa Tereza de Goiás,GO,False,26.63,,,
5219704,Santa Terezinha de Goiás,GO,False,67.49,,,
5219712,Santo Antônio da Barra,GO,False,48.87,,,
5219738,Santo Antônio de Goiás,GO,False,17.63,,,
5219753,Santo Antônio do Descoberto,GO,False,38.89,,,
5220454,Senador Canedo,GO,False,14.48,,,
5220504,Serranópolis,GO,False,63.5,,,
5220603,Silvânia,GO,False,47.8,,,
5220686,Simolândia,GO,False,43.02,,,
5219803,São Domingos,GO,False,63.46,,,
5219902,São Francisco de Goiás,GO,False,31.11,,,
5220009,São João d'Aliança,GO,False,42.19,,,
5220058,São João da Paraúna,GO,False,111.17,,,
5220157,São Luiz do Norte,GO,False,45.54,,,
5220108,São Luís de Montes Belos,GO,False,110.96,,,
5220207,São Miguel do Araguaia,GO,True,21.95,,,
5220264,São Miguel do Passa Quatro,GO,False,50.94,,,
5220280,São Patrício,GO,False,24.05,,,
5220405,São Simão,GO,False,65.68,,,
5220702,Sítio d'Abadia,GO,False,70.49,,,
5221007,Taquaral de Goiás,GO,False,69.04,,,
5221080,Teresina de Goiás,GO,False,57.73,,,
5221197,Terezópolis de Goiás,GO,False,17.93,,,
5221403,Trindade,GO,False,21.03,,,
5221452,Trombas,GO,False,43.81,,,
5221304,Três Ranchos,GO,False,19.17,,,
5221551,Turvelândia,GO,False,68.79,,,
5221502,Turvânia,GO,False,83.57,,,
5221577,Uirapuru,GO,False,94.2,,,
5221700,Uruana,GO,False,26.16,,,
5221601,Uruaçu,GO,True,14.54,,,
5221809,Urutaí,GO,False,19.7,,,
5221858,Valparaíso de Goiás,GO,False,19.87,,,
5221908,Varjão,GO,False,57.38,,,
5222005,Vianópolis,GO,False,57.53,,,
5222054,Vicentinópolis,GO,False,79.81,,,
5222203,Vila Boa,GO,False,69.92,,,
5222302,Vila Propício,GO,False,67.12,,,
5200175,Água Fria de Goiás,GO,False,87.0,,,
5200209,Água Limpa,GO,False,43.96,,,
5200258,Águas Lindas de Goiás,GO,False,41.4,,,
2100105,Afonso Cunha,MA,False,107.89,,,
2100204,Alcântara,MA,False,38.64,,,
2100303,Aldeias Altas,MA,False,87.71,,,
2100402,Altamira do Maranhão,MA,False,54.52,,,
2100436,Alto Alegre do Maranhão,MA,False,47.31,,,
2100477,Alto Alegre do Pindaré,MA,False,77.21,,,
2100501,Alto Parnaíba,MA,False,202.29,,,
2100550,Amapá do Maranhão,MA,False,129.78,,,
2100600,Amarante do Maranhão,MA,False,101.12,,,
2100709,Anajatuba,MA,False,83.6,,,
2100808,Anapurus,MA,False,93.91,,,
2100832,Apicum-Açu,MA,False,106.34,,,
2100873,Araguanã,MA,False,80.95,,,
2100907,Araioses,MA,False,32.79,,,
2100956,Arame,MA,False,96.36,,,
2101004,Arari,MA,False,70.08,,,
2101103,Axixá,MA,False,29.85,,,
2100055,Açailândia,MA,False,83.96,,,
2101202,Bacabal,MA,True,9.56,,,
2101251,Bacabeira,MA,False,41.15,,,
2101301,Bacuri,MA,False,89.06,,,
2101350,Bacurituba,MA,False,45.38,,,
2101400,Balsas,MA,True,85.26,,,
2101608,Barra do Corda,MA,True,3.6,,,
2101707,Barreirinhas,MA,True,15.14,,,
2101509,Barão de Grajaú,MA,False,30.74,,,
2101772,Bela Vista do Maranhão,MA,False,14.33,,,
2101731,Belágua,MA,False,82.62,,,
2101806,Benedito Leite,MA,False,166.73,,,
2101905,Bequimão,MA,False,35.92,,,
2101939,Bernardo do Mearim,MA,False,51.88,,,
2101970,Boa Vista do Gurupi,MA,False,143.2,,,
2102002,Bom Jardim,MA,False,122.2,,,
2102036,Bom Jesus das Selvas,MA,False,134.28,,,
2102077,Bom Lugar,MA,False,25.82,,,
2102101,Brejo,MA,False,103.59,,,
2102150,Brejo de Areia,MA,False,85.92,,,
2102200,Buriti,MA,False,129.07,,,
2102309,Buriti Bravo,MA,False,137.78,,,
2102325,Buriticupu,MA,False,144.26,,,
2102358,Buritirana,MA,False,44.05,,,
2102374,Cachoeira Grande,MA,False,68.42,,,
2102408,Cajapió,MA,False,48.47,,,
2102507,Cajari,MA,False,43.98,,,
2102556,Campestre do Maranhão,MA,False,75.04,,,
2102705,Cantanhede,MA,False,91.67,,,
2102754,Capinzal do Norte,MA,False,76.17,,,
2102804,Carolina,MA,True,28.89,,,
2102903,Carutapera,MA,False,162.35,,,
2103000,Caxias,MA,False,56.11,,,
2103109,Cedral,MA,False,78.45,,,
